proyecto,codigo_proyecto,promotor,direccion,departamento,provincia,distrito,periodo_publicacion,area_techada_min,area_techada_max,area_lote_min,area_lote_max,precio_min,precio_max,unidades_disponibles,bono_verde,web,telefono,programa
CONJUNTO RESIDENCIAL ARVI-68,01942025C,CORPORACION ARVI3 S.A.C.,"CENTRO POBLADO SANTIAGO DE MIRAFLORES, MZ P, LOTE 2 ",LAMBAYEQUE,CHICLAYO,ZAÑA,1/07/2026,40.4,40.4,40.4,40.4,55000.0,55000.0,8,0,,985076707,techo_propio
RESIDENCIAL SAN ANTONIO,000572026F,CAMARGOS CONTRATISTAS GENERALES S.A.C,AAHH SAN ANTONIO MZ C LOTE 3,LIMA,LIMA,ATE,1/07/2026,45.37,43.46,53.28,45.11,64545.0,64545.0,9,0,,996726746,techo_propio
MULTIFAMILIAR SANTA MARIA I,00842022F,DEICON S.A.C.,"MZ ""G2"" LOTE ACUMULADO ""30 Y 31"" URBANIZACIÓN SANTA MARIA-SEGUNDA ETAPA DE CARABAYLLO",LIMA,LIMA,CARABAYLLO,1/07/2026,57.36,40.02,58.24,28.54,128350.0,107000.0,3,0,,949010473,techo_propio
VALLE GRANDE 4,000552024F,CONSTRUCTORA VALLES DEL PERU S.A.,"Lote 6 sub lote 6A Fundo Pampa Libre y Anexos, Carabayllo",LIMA,LIMA,CARABAYLLO,1/07/2026,54.85,54.85,52.0,52.0,130000.0,130000.0,11,0,,994239249/ 946066684/ 981371904/ 946284997,techo_propio
VALLE GRANDE 4 ETAPA II,001012024F,CONSTRUCTORA VALLES DEL PERU S.A.,"Lote 6 Sub lote 6A Pampa libre y anexos, Carabayllo",LIMA,LIMA,CARABAYLLO,1/07/2026,54.85,54.85,54.78,54.78,130500.0,130500.0,18,0,,7172398,techo_propio
VALLE GRANDE 4 ETAPA III,000672025F,CONSTRUCTORA VALLES DEL PERU S.A.,Lote 6 sub lote 6 A Fundo Pampa Libre y Anexos,LIMA,LIMA,CARABAYLLO,1/07/2026,54.85,54.72,54.85,54.72,130500.0,130500.0,43,0,,908925756,techo_propio
VALLE GRANDE 4 ETAPA IV,001352025F,CONSTRUCTORA VALLES DEL PERU S.A.,Lote 6 Sub lote 6A Fundo Pampa libre y anexos,LIMA,LIMA,CARABAYLLO,1/07/2026,54.85,54.72,54.85,54.72,130500.0,130500.0,96,0,,17150440,techo_propio
VALLES DE SANTA MARÍA 1,000122026F,CONSTRUCTORA VALLES DEL PERU S.A.,"PREDIO ERNESTO-PARCELA 2, UC 002653",LIMA,LIMA,CARABAYLLO,1/07/2026,54.8,54.8,54.8,54.8,136000.0,136000.0,384,0,,17150440,techo_propio
CONDOMINIO VILLA DEL PUERTO 1,000412026F-1,CONSTRUCTORA CUMBRES DE CHANCAY SAC,"BUENAVISTA NUMERO DE PARCELA CODIGO CATASTRAL 8_2508720_02800 PROYECTO BUENA VISTA, U.C. 10169",LIMA,HUARAL,CHANCAY,1/07/2026,54.0,54.0,119.44,54.44,136000.0,136000.0,100,0,,924831411 / 924838042,techo_propio
HABILITACIÓN URBANA VILLA DORADA,0145-2022-F,Coaktura Constructora e Inmobiliaria S.A.C.,"Predio Rústico Molino Hospital, U.C. 10183",LIMA,HUARAL,CHANCAY,1/07/2026,30.0,30.0,57.5,57.5,104500.0,104500.0,602,0,,923085492,techo_propio
LAS PALMAS,000292026F,FINANCASA DEL PERÚ S.A.C.,"HABILITACIÓN URBANA ""MIRASOL I ETAPA"" MZ F LOTE 17-18, HUACHO",LIMA,HUAURA,HUALMAY,1/07/2026,43.65,43.65,60.0,43.65,117000.0,117000.0,10,0,,990676909,techo_propio
HABILITACIÓN URBANA LAS BUGAMBILIAS,000272026F,HUARAL GRUPO NORTE S.A.C.,SECTOR ESQUIVEL CODIGO CATASTRAL 8_2558725_015347,LIMA,HUARAL,HUARAL,1/07/2026,25.14,25.14,74.16,74.16,90013.5,90013.5,157,0,,998188506,techo_propio
ALGARROBOS DE LURIN - ETAPA I,000302025F,URCOPE LURIN S.A.C.,SUBLOTE B CÓDIGO CATASTRAL 10458 PROYECTO HUARANGAL DE LURÍN VALLE,LIMA,LIMA,LURÍN,1/07/2026,40.91,40.91,40.91,40.91,113699.67,113699.67,241,0,,960250854,techo_propio
RESIDENCIAL LOS JARDINES IV,000602025F,ACS ARQUITECTO EIRL,"A.H. C.P.R. LOS HUERTOS DE MANCHAY, SECTOR LOS JARDINES MZ. K5, LOTE 8A",LIMA,LIMA,PACHACAMAC,1/07/2026,55.0,40.41,55.0,44.91,110000.0,50000.0,10,0,,996726746,techo_propio
CONJUNTO RESIDENCIAL SANTA MARIA ETAPA I,000292025F,SANTA MARIA CONSTRUCTORES S.A.C.,Parcela 1 Lote 17-A Calle Josefina,LIMA,LIMA,SAN MARTIN DE PORRES,1/07/2026,53.3,47.3,48.0,47.3,136000.0,136000.0,199,0,,922449501,techo_propio
RESIDENCIAL MARIANA III,01082024C,ALTO IMPACTO CONSTRUCTORA Y COMERCIALIZADORA INMOBILIARIA E.I.R.L.       ,"Urbanización La Alameda de Lima Norte I, II y III etapa Mz. H1, Lote 90, Calle San Pedro.",LIMA,LIMA,SANTA ROSA,1/07/2026,45.79,45.79,90.0,45.79,120270.85,120270.85,1,0,,998832676,techo_propio
RESIDENCIAL MARIANA IV,001192025C,ALTO IMPACTO CONSTRUCTORA Y COMERCIALIZADORA INMOBILIARIA E.I.R.L.,AAHH El Golf de Santa Rosa MZ 02 - Lote 11 - Distrito de Santa Rosa,LIMA,LIMA,SANTA ROSA,1/07/2026,40.53,40.22,50.53,40.22,89805.0,85305.0,18,0,,996908949 - 998832676,techo_propio
RESIDENCIAL SANTA ROSA,0250-2022-C,FCC SOLUCIONES S.A.C.,Asentamiento Humano Asociación de Pobladores Los Girasoles de Santa Rosa Mz. D Lote 13,LIMA,LIMA,SANTA ROSA,1/07/2026,43.56,43.56,43.56,43.56,90000.0,90000.0,4,0,,923237892/ 946343337,techo_propio
FLORESTA VEGUETA,0083-2021-F,LA PLANICIE DE VEGUETA S.A.C.,IRRIGACION SAN FELIPE 3041 NUMERO DE PARCEL 44-B PROYECTO PREDIOS DE VEGUETA VALLE HUAURA,LIMA,HUAURA,VEGUETA,1/07/2026,25.5,25.5,70.0,70.0,87400.0,87400.0,152,0,,997556676,techo_propio
RESIDENCIAL ROMAYNA,02352025C,NEGOCIOS FYD S.A.C.,"PROYECTO PILOTO NUEVO PACHACUTEC MZ. J1 LOTE 15, SECTOR C, GRUPO RESIDENCIAL C3",LIMA,CALLAO,VENTANILLA,1/07/2026,45.04,45.04,69.71,41.93,95000.0,84000.0,5,0,,923237892,techo_propio
VILLA PRIMAVERA III Y IV,0170-2022-F,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,PREDIO ALTO CALIENTA NEGROS A,MOQUEGUA,ILO,ILO,1/07/2026,33.11,26.0,216.0,81.0,104500.0,55000.0,264,0,,953544305,techo_propio
VILLA PRIMAVERA IV - ETAPA A,000332026F,CONSTRUCTORA E INMOBILIARIA VILLA PRIMAVERA S.A.C.,ALTO CALIENTA NEGROS A,MOQUEGUA,ILO,ILO,1/07/2026,31.33,31.33,90.0,90.0,109000.0,109000.0,320,0,,953544305,techo_propio
BERNAL CD-01,00852025C,CONSTRUCTORA E INMOBILIARIA LUNA VICTORIA E.I.R.L.,CASERÍO SANTO DOMINGO MZ. D LOTE 1,PIURA,SECHURA,BERNAL,1/07/2026,40.04,40.0,40.04,40.0,51500.0,51500.0,12,0,,968352360,techo_propio
CONDOMINIO FAMILIAR AYALA,00041-2025-F,RUWAY EMPRESA PESU S.A.C,Centro Poblado Zona Cercado de Bernal - sector A Mz. 9 Lt. 1-2,PIURA,SECHURA,BERNAL,1/07/2026,40.02,40.02,72.6,72.6,54895.0,49545.0,5,0,,968920689,techo_propio
LOS ALTOS DE CASTILLA ETAPA 2,0121-2022-F,LOS ALTOS DE CASTILLA ETAPA 2 S.A.C.,Parcela 2 del Ubic. Rur. Predio Chapaira y Terela Sector Río Seco - Centro Poblado Río Seco,PIURA,PIURA,CASTILLA,1/07/2026,25.03,25.03,112.39,70.98,85812.5,45750.0,4,0,,912492113,techo_propio
RESIDENCIAL SANTA LUCÍA ,001992025F,SERVICIOS GENERALES SAN CIPRIANO S.A.C.,AA.HH. NUEVO CASTILLA MZ X LT 22,PIURA,PIURA,CASTILLA,1/07/2026,40.0,40.0,42.85,40.0,46212.16,46212.16,9,0,,94148849 / 044677943,techo_propio
SOL DE CAMPIÑA II,057-2022-C,LOS PORTALES S.A.,Lote 1 Ubic. Rur. Valle Medio Piura/ Sector Miraflores,PIURA,PIURA,CASTILLA,1/07/2026,25.0,25.0,60.0,60.0,86990.0,86990.0,1,0,,969385008,techo_propio
SOL DE LA CAMPIÑA DE PIURA III,002282025F,LOS PORTALES S.A.,SUBLOTE 3 UBIC. RUR. VALLE MEDIO PIURA/SECTOR MIRAFLORES,PIURA,PIURA,CASTILLA,1/07/2026,25.0,25.0,60.0,60.0,87210.0,87210.0,18,0,,969385008,techo_propio
SOL DE LA CAMPIÑA DE PIURA IV,000352026F,LOS PORTALES S.A.,SUBLOTE 1 UBIC. RUR. VALLE MEDIO PIURA/SECTOR MIRAFLORES,PIURA,PIURA,CASTILLA,1/07/2026,25.0,25.0,60.0,60.0,87210.0,87210.0,219,0,,2114466 / 999224746,techo_propio
URBANIZACIÓN LAS DUNAS,02442025C,GRUPO CREA NORTE S.A.C.,"SUB PARCELA A-1, UBIC. RURAL PREDIO MIRAFLORES, VALLE MEDIO PIURA/ SECTOR MIRAFLORES-CASTILLA",PIURA,PIURA,CASTILLA,1/07/2026,34.8,25.8,123.35,60.0,104500.0,79900.0,106,0,,947921857,techo_propio
"VIVE HOGAR CASTILLA – ETAPA 7, 8 Y 10",00120-2025-F,INMOBILIARIA MALYVET SAC,"Parcela D - Etapa 7, 8 y 10",PIURA,PIURA,CASTILLA,1/07/2026,25.15,25.05,103.22,50.0,83432.5,53752.5,10,0,,956288390,techo_propio
Vive Hogar Castilla,0566-S,INMOBILIARIA MALYVET S.A.C.,PARCELA C - CARRETERA INTEROCEÁNICA (VÍA CHULUCANAS) KM 242,PIURA,PIURA,CASTILLA,1/07/2026,25.0,25.0,62.5,62.5,84740.0,84740.0,61,0,,956288390,techo_propio
HABILITACIÓN URBANA RESIDENCIAL SIMBILA VERDE – II ETAPA LOS TAMARINDOS,227-2022-C,SIMBILA VERDE S.A.C.,"Predio Sector Los Tamarindos, distrito de Catacaos",PIURA,PIURA,CATACAOS,1/07/2026,30.17,30.17,72.0,72.0,79029.85,79029.85,126,0,,989410304/ 957771546,techo_propio
III ETAPA – SECTOR LOS COCOS HABILITACIÓN URBANA SIMBILA VERDE,000372026F,SIMBILA VERDE S.A.C.,"Predio Sector Los Cocos, distrito de Catacaos",PIURA,PIURA,CATACAOS,1/07/2026,25.0,25.0,100.41,50.0,97200.0,72800.0,157,0,,989410304/ 957771546,techo_propio
URBANIZACIÓN QUINTA BLANCA-ETAPA 2,000362026F-1,QUINTA BLANCA S.A.C,UBIC.RUR. PREDIO RUSTICO UBICADO EN EL SECTOR ÑACARA,PIURA,MORROPON,CHULUCANAS,1/07/2026,25.12,25.12,98.0,49.14,85545.0,55996.0,91,0,,994039489,techo_propio
OASIS DE COLAN II,0096-2021-F,GRUPO INMOBILIARIO KINSA S.A.C.,CARRETERA PAITA SULLANA ALTURA KM 47 CENTRO POBLADO DE SAN LUCAS,PIURA,PIURA,COLAN,1/07/2026,25.0,25.0,60.0,60.0,72700.0,72700.0,746,0,,982417405/ (073)602539,techo_propio
MULTIFAMILIAR CASAGRANDE I,01792025C,INTAI S.A.C.,"CENTRO POBLADO CASAGRANDE, MZ 89, LOTE 1",PIURA,PIURA,LA ARENA,1/07/2026,43.95,43.85,43.95,43.85,52545.0,52545.0,5,0,,941348958 / 941348958,techo_propio
MULTIFAMILIAR CASAGRANDE II,01802025C,INTAI S.A.C.,"CENTRO POBLADO CASAGRANDE, MZ. 93, LOTE 5",PIURA,PIURA,LA ARENA,1/07/2026,40.25,40.15,40.25,40.15,52545.0,52545.0,5,0,,957473772 / 941348958,techo_propio
MULTIFAMILIAR CASAGRANDE III,01812025C,INTAI S.A.C.,"CENTRO POBLADO CASAGRANDE, MZ 93, LOTE 3",PIURA,PIURA,LA ARENA,1/07/2026,40.25,40.0,40.25,40.0,52545.0,52545.0,5,0,,941348958 / 941348958,techo_propio
MULTIFAMILIAR CASAGRANDE IV,01822025C,INTAI S.A.C.,"CENTRO POBLADO CASAGRANDE, MZ. 93, LOTE 4",PIURA,PIURA,LA ARENA,1/07/2026,40.25,40.1,40.25,40.1,52545.0,52545.0,5,0,,941348958 / 941348958,techo_propio
MULTIFAMILIAR CASAGRANDE V,01832025C,INTAI S.A.C.,"CENTRO POBLADO CASAGRANDE, MZ 93, LOTE 9",PIURA,PIURA,LA ARENA,1/07/2026,42.15,42.15,42.15,42.15,52545.0,52545.0,5,0,,941348958 / 941348958,techo_propio
MULTIFAMILIAR CASAGRANDE VI,02482025C,INTAI S.A.C.,CENTRO POBLADO CASAGRANDE MZ. 92 SUB LOTE 2A,PIURA,PIURA,LA ARENA,1/07/2026,42.2,42.0,42.2,42.0,52545.0,52545.0,6,0,,957473772,techo_propio
MULTIFAMILIAR CASAGRANDE VII,02492025C,INTAI S.A.C.,CENTRO POBLADO CASAGRANDE MZ. 109 SUB LOTE 3A,PIURA,PIURA,LA ARENA,1/07/2026,42.05,40.0,42.05,40.0,52545.0,52545.0,6,0,,957473772,techo_propio
VALLE SAGRADO PIURA - ETAPA IV,000872024C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sub Lote IA - Valle Sagrado, Etapa IV",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,181.98,101.39,104500.0,52964.2,738,0,,990635751,techo_propio
VALLE SAGRADO PIURA - ETAPA V,00882024C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sub Lote IA - Valle Sagrado, Etapa V",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,173.58,101.44,104500.0,52971.64,488,0,,990635751,techo_propio
VALLE SAGRADO PIURA - ETAPA VI,00892024C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sub Lote IA - Valle Sagrado, Etapa VI",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,166.84,100.68,104500.0,53055.0,664,0,,990635751,techo_propio
VALLE SAGRADO PIURA-ETAPA I,035-2023-C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sublote IA- Sector Pampas de Congora, Valle Sagrado – Etapa I",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,117.66,117.66,54048.58,54048.58,398,0,,990635751,techo_propio
VALLE SAGRADO PIURA-LA NUEVA CIUDAD ETAPA II,021-2023-C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sub Lote IA - Valle Sagrado, Etapa II, Sector Pampas de Congara",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,136.83,136.83,57951.63,57951.63,482,0,,990635751,techo_propio
VALLE SAGRADO PIURA-LA NUEVA CIUDAD ETAPA III,022-2023-C,OL & AS CONTRATISTAS GENERALES S.C.R.L.,"Sub Lote IA - Valle Sagrado, Etapa II, Sector Pampas de Congara",PIURA,PAITA,LA HUACA,1/07/2026,25.2,25.2,111.3,111.3,68108.71,68108.71,329,0,,990635751,techo_propio
CONDOMINIO FAMILIAR IPANAQUE,00050-2025-F,RUWAY EMPRESA PESU S.A.C,Centro Poblado Villa Tablazo Norte Mz. 20 Lt. 4B ,PIURA,PIURA,LA UNIÓN,1/07/2026,40.0,40.0,45.5,45.5,54895.0,54895.0,5,0,,968920689,techo_propio
CONDOMINIO FAMILIAR SANTA ISABEL,00043-2025-F,RUWAY EMPRESA PESU S.A.C,Centro Poblado Villa Tablazo Norte Mz. 12 Lt. 6,PIURA,PIURA,LA UNIÓN,1/07/2026,40.0,40.0,60.05,40.0,56895.0,51545.0,10,0,,968920689,techo_propio
LA UNIÓN S-70,00102026C,SALMA CONSTRUCTORES GENERALES E.I.R.L.,"AV. JUAN VELASCO ALVARADO, LOTE 5, MANZANA 45, CENTRO POBLADO VILLA YAPATO",PIURA,PIURA,LA UNIÓN,1/07/2026,40.01,40.01,40.01,40.01,53500.0,53500.0,8,0,,981194866,techo_propio
HABILITACIÓN URBANA CON CONSTRUCCIÓN SIMULTÁNEA RESIDENCIAL OASIS 4,000342026F,PROMOTORA OASIS II S.A.C. ,ZONA CENTRO POBLADO JIBITO SECTOR A MZ 326 SUB LOTE 1,PIURA,SULLANA,MIGUEL CHECA,1/07/2026,25.2,25.2,163.37,81.0,109000.0,77000.0,158,0,,998128221 / 932292123,techo_propio
VILLA COLORADA TALARA,0100-2021-F,THREE DESARROLLOS INMOBILIARIOS S.A.C.,ENACE II Etapa - Urb. Felipe Santiago Salaverry - al costado de la posta médica,PIURA,TALARA,PARIÑAS,1/07/2026,25.15,25.15,62.5,62.5,64500.0,19500.0,285,0,,933367347,techo_propio
CONJUNTO RESIDENCIAL PARQUE LOS JARDINES -  PIURA,114-2023-C,LOS JARDINES PROMOTORA INMOBILIARIA S.A.C.,"Urbanización Los Jardines Ex CorPiura  Manzana P  Lote 4, distrito y provincia de Piura",PIURA,PIURA,PIURA,1/07/2026,40.27,40.27,45.16,45.16,102800.0,102800.0,272,0,,955676579,techo_propio
HABILITACIÓN URBANA CORALES II ETAPA I SECTOR 2,000652025F,DESARROLLO INMOBILIARIO MARVERDE S.A.C.,"Predio P2-354-2A, Ubicación Rural Valle Medio Piura / Sector Piura 2",PIURA,PIURA,PIURA,1/07/2026,25.0,25.0,86.87,60.0,104300.0,74222.5,23,0,,955569373 / 960233058,techo_propio
HABILITACIÓN URBANA RESIDENCIAL SIMBILÁ VERDE I ETAPA SECTOR LOS ALGARROBOS,058-2022-C ,SIMBILA VERDE S.A.C.,"Predio Sector Los Algarrobos, distrito y provincia de Catacaos",PIURA,PIURA,PIURA,1/07/2026,30.17,30.17,73.18,73.18,69947.31,69947.31,8,0,,989410304/ 957771546,techo_propio
QUERECOTILLO CD-01,2342025C,CONSTRUCTORA E INMOBILIARIA LUNA VICTORIA E.I.R.L.,CENTRO POBLADO BARRIO BELLAVISTA MZ. 14 LOTE 41,PIURA,SULLANA,QUERECOTILLO,1/07/2026,40.09,40.07,75.9,40.07,53500.0,53500.0,7,0,,968352360,techo_propio
RESIDENCIAL BILLENA II,02132025C,CONSTRUCTORA & CONSULTORA VICTOR BILLENA S.A.C.,ASENTAMIENTO HUMANO JOSÉ OBDULIO RIVERA MZ. G LOTE 18,PIURA,SULLANA,QUERECOTILLO,1/07/2026,45.42,41.07,45.42,41.07,43500.0,43500.0,5,0,,964992692,techo_propio
RESIDENCIAL QUERECOTILLO,1312025C,PROYECTOS E INVERSIONES REYES E.I.R.L.,CENTRO POBLADO BARRIO SAN FERNANDO MZ. 2 LOTE 14 SECTOR 1,PIURA,SULLANA,QUERECOTILLO,1/07/2026,40.88,40.09,42.76,40.09,48216.87,48216.87,8,0,,959482513,techo_propio
RESIDENCIAL BILLENA III,0742025C,CONSTRUCTORA & CONSULTORA VICTOR BILLENA S.A.C.,"MARGEN DERECHA DE LA CARRETERA SULLANA-ALAMOR MZ. R LOTE 1, ZONA CENTRO POBLADO BARRIO BUENOS AIRES",PIURA,SULLANA,SALITRAL,1/07/2026,40.086,40.086,40.086,40.086,46149.15,46149.15,6,0,,964992692,techo_propio
HABILITACION URBANA RESIDENCIAL DE TIPO 5 CON CONSTRUCCION SIMULTANEA DENOMINADA VYVE SULLANA FASE 2-ETAPA 1 ,000392026F-1,VYVE SULLANA S.A.C.,"LA CAPILLA A2, SECTOR LA CAPILLA",PIURA,SULLANA,SULLANA,1/07/2026,25.0,25.0,128.89,57.33,104500.0,68850.0,237,0,,945138303,techo_propio
RESIDENCIAL OASIS,0690-S,DESARROLLADORA DEL NORTE S.A.C.,Carretera José de Lama S/N antes de llegar al Centro Poblado de Jibito,PIURA,SULLANA,SULLANA,1/07/2026,25.0,25.0,90.0,90.0,82000.0,82000.0,79,0,,-,techo_propio
RESIDENCIAL OASIS EL CUCHO,0128-2022-F,PROMOTORA OASIS EL CUCHO S.A.C.,Ubic. Rur. 15231-1 Area Ha. 8.2799,PIURA,SULLANA,SULLANA,1/07/2026,25.0,25.0,78.0,78.0,72000.0,72000.0,26,0,,946436683,techo_propio
VYVE SULLANA -ETAPA 1,0149-2022-F,VYVE SULLANA S.A.C.,"UBIC. RURAL VALLE DEL CHIRA SECTOR LOS RANCHOS ÁREA HA. 7.6577, U.C. 123346. ",PIURA,SULLANA,SULLANA,1/07/2026,25.0,25.0,70.0,70.0,70700.0,70700.0,3,0,,980479406 / 963453336,techo_propio
VYVE SULLANA -ETAPA 2,000582025F,VYVE SULLANA S.A.C.,"PR 11114427: Sullana, UC: 123346-1; PR 11112607: Sublote 1 del predio La Capilla 2 Valle Sector Cola de Alacrán",PIURA,SULLANA,SULLANA,1/07/2026,25.0,25.0,160.63,60.61,99780.0,70030.0,17,0,,980479406 / 963453336,techo_propio
PASEO LA RINCONADA V,002012025F,LOS PORTALES S.A.,"LOTE ACUMULADO 08-09, ZONA EX-FUNDO EL CHIPE",PIURA,PIURA,VEINTISEIS DE OCTUBRE ,1/07/2026,27.58,27.58,60.0,60.0,103500.0,103500.0,2,0,,986617429,techo_propio
PASEO LA RINCONADA VI,000472026F,LOS PORTALES S.A.,PARCELA 4,PIURA,PIURA,VEINTISEIS DE OCTUBRE ,1/07/2026,27.62,27.62,72.17,60.0,100400.0,100400.0,165,0,,986617429,techo_propio
PERLAS DEL ALTIPLANO AMPLIACION,0150-2023-F,CONSTRUCTORA PROHABIT E INMOBILIARIA S.A.C.,Residencial Perlas del Altiplano Ampliacion,PUNO,SAN ROMAN ,JULIACA ,1/07/2026,53.25,53.25,112.5,112.5,102800.0,102800.0,13,0,,9493144455,techo_propio
QUINTA VILLA PAUJILZAPA,002082025F,IM-ARQ S.A.C.,"JR. LIBERTAD MZ. 4, LOTE 7, CENTRO POBLADO SAN ANTONIO DE PAUJILZAPA",SAN MARTIN,PICOTA,BUENOS AIRES,1/07/2026,44.03,40.0,69.47,54.0,60000.0,60000.0,26,0,,957528919,techo_propio
HABILITACION URBANA CON CONSTRUCCION SIMULTANEA CON VENTA DE VIVIENDAS EDIFICADAS,0137-2022-C,DEL CONTRATISTAS S.A.C.,"Sector Julao, Valle Huallaga Central/ Bajo Mayo",SAN MARTIN,LAMAS,LAMAS,1/07/2026,35.88,35.88,120.0,120.0,84805.0,84805.0,323,0,,979294227/ 953984538/ 935283206,techo_propio
ORILLAS DEL MAYO,010-2022-C,INMOBILIARIA EL BRAMADERO S.A.C.,Carretera a Motilones ,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,1/07/2026,25.0,25.0,90.0,90.0,66313.0,66313.0,1621,0,,042-632584/ 914916056,techo_propio
RESIDENCIAL DENIS,00762025C,CASA DEL NORTE INVERSIONES S.A.C. - CANORIN S.A.C.,"Predio Urbano Av. Cajamarca, Manzana 6, Lote 7, Sector Centro Poblado Santa Rosa del Mirador",SAN MARTIN,RIOJA,PARDO MIGUEL,1/07/2026,40.02,40.0,49.15,40.0,54000.0,54000.0,6,0,,944149224,techo_propio
URBANIZACIÓN VILLA NARANJOS,02522025C,JL KACEDI CONSTRUCTORA INMOBILIARIA S.R.L.,"UBIC. RUR. DENOMINADO AGUA DULCE I, SECTOR 3 DE MAYO",SAN MARTIN,RIOJA,PARDO MIGUEL,1/07/2026,30.0,30.0,30.0,30.0,52525.0,52525.0,708,0,,942881181,techo_propio
CONJUNTO RESIDENCIAL LOS VALLES DE PICOTA III,000432026F,CONSTRUCTORA MI VIVIENDA S.A.C.,"LOTE F CON FRENTE JR QUIJOTE, ESQUINA CON EL JR. CERVANTES, EL JR SANCHO Y EL PSJ. LOS MOLINOS, EN EL SECTOR MOTELOICO",SAN MARTIN,PICOTA,PICOTA,1/07/2026,42.0,42.0,52.0,52.0,65000.0,65000.0,24,0,,942454675 / 972677580,techo_propio
QUINTA SANTA ROSILLO,0175-2022-C,IM-ARQ S.A.C.,"Jr. Las Palmeras Mz. 13 Lote 3, Centro Poblado Santa Rosillo 02",SAN MARTIN,PICOTA,PICOTA,1/07/2026,42.0,42.0,90.0,90.0,60000.0,60000.0,1,0,,987716811,techo_propio
"CONJUNTO RESIDENCIAL ""EL BOMBONAJE ETAPA I""",000802026F,INMOBILIARIA & CONSTRUCTORA LA INDEPENDENCIA S.A.C.,"JR. PABLO MORI, LOTE 05, SECTOR COCAYACO",SAN MARTIN,RIOJA,RIOJA,1/07/2026,40.32,40.32,133.27,72.0,60000.0,60000.0,19,0,,929711567,techo_propio
"CONJUNTO RESIDENCIAL ""EL BOMBONAJE ETAPA II""",000812026F,INMOBILIARIA & CONSTRUCTORA LA INDEPENDENCIA S.A.C.,"JR. PABLO MORI, LOTE 04, SECTOR COCAYACO",SAN MARTIN,RIOJA,RIOJA,1/07/2026,40.32,40.32,115.77,72.0,60000.0,60000.0,20,0,,929711567,techo_propio
"CONJUNTO RESIDENCIAL ""EL BOMBONAJE ETAPA III""",000822026F,INMOBILIARIA & CONSTRUCTORA LA INDEPENDENCIA S.A.C.,"JR. PABLO MORI, LOTE 03, SECTOR COCAYACO",SAN MARTIN,RIOJA,RIOJA,1/07/2026,40.32,40.32,100.94,72.0,60000.0,60000.0,16,0,,929711567,techo_propio
CONJUNTO RESIDENCIAL BOMBONAJE-ETAPA IV,000402026F,INMOBILIARIA & CONSTRUCTORA LA INDEPENDENCIA S.A.C.,"JR. PABLO MORI, LOTE 02 SECTOR COCAYACO",SAN MARTIN,RIOJA,RIOJA,1/07/2026,40.32,40.32,79.11,79.11,60000.0,60000.0,15,0,,929711567,techo_propio
MONTE OLIMPO I,00052026C,INMOBILIARIA PETRIVA S.A.C.,"JR. SANTO TORIBIO Y CALLE 5-I, MZ. P, LOTE 01, PREDIO URBANO, SECTOR TRANCAYACU",SAN MARTIN,RIOJA,RIOJA,1/07/2026,42.15,42.15,95.94,84.06,54045.0,54045.0,20,0,,915185400,techo_propio
MONTE OLIMPO II,00062026C,INMOBILIARIA PETRIVA S.A.C.,"PREDIO URBANO UBICADO FRENTE A LA CALLE 6-I, MZ. O, LOTE 01, SECTOR TRANCAYACU",SAN MARTIN,RIOJA,RIOJA,1/07/2026,42.15,42.15,95.94,84.06,54045.0,54045.0,20,0,,915185400,techo_propio
MONTE OLIMPO III,00072026C,INMOBILIARIA PETRIVA S.A.C.,"PREDIO URBANO, FRENTE A LA CALLE 7-I, SECTOR TRANCAYACU, MZ. Ñ, LOTE 01",SAN MARTIN,RIOJA,RIOJA,1/07/2026,42.15,42.15,95.94,84.06,54045.0,54045.0,20,0,,915185400,techo_propio
MULTIFAMILIAR BONSAI,02212025C,CORPORACIÓN HABITA E.I.R.L.,"JR. LEONCIO PRADA, LOTE 5A, MANZANA 74, AA.HH. ATAHUALPA",SAN MARTIN,RIOJA,RIOJA,1/07/2026,55.72,49.86,69.15,55.72,13500.0,130500.0,11,0,,917331780,techo_propio
QUINTA SANTO TORIBIO,038-2023-C,MI JATITO SELVA E.I.R.L.,"Predio Urbano Jr. Santo Toribio Mz. 86 Lote 20, Sector - Raymondi Atahualpa",SAN MARTIN,RIOJA,RIOJA,1/07/2026,40.0,40.0,59.86,59.86,85000.0,85000.0,4,0,,960705571,techo_propio
MULTIFAMILIAR RUMISAPA I,0872025C,CORPORACIÓN D & GPC E.I.R.L. ,Pueblo Tradicional Cercado de Rumisapa Mz. 58 Lote 3,SAN MARTIN,LAMAS,RUMISAPA,1/07/2026,41.21,41.12,48.55,41.12,49805.0,49805.0,6,0,,902210031,techo_propio
